Word,Frequency
playing,2282
plaza,400
plc,503
plea,1161
pleaded,703
pleased,159
pledged,958
plenty,558
plethora,1052
plough,355
plug,291
plummeting,118
plunge,467
plunged,1395
plus,2139
plush,188
pm,2429
pmay,727
pmgkay,343
pmi,1586
pnb,4308
pod,229
podium,390
point,12092
pointed,1730
pointer,101
pointing,469
poised,2059
pokhran,1071
polaris,109
police,680
policy,31844
policyholder,4956
political,1974
polity,80
poll,803
pollyanna,343
polyester,693
polymer,359
pool,5241
poor,2051
popular,3244
population,2967
populist,101
port,2276
portal,3439
portfolio,3209
portion,1615
portugal,124
pose,1135
posed,908
position,6599
positioned,670
positioning,705
positive,4367
positively,1047
possession,728
possibility,1866
possible,4442
post,5008
posted,1117
postpone,545
postponed,410
potential,13830
potentially,2906
pound,640
poured,407
poverty,582
powder,749
powell,847
power,8889
powerful,2262
ppf,1714
ppi,62
ppis,19
ppp,261
practically,382
practice,4650
practitioner,100
pradesh,4887
pradhan,587
pradrsh,343
praise,165
praised,517
prakash,219
prasad,818
pratyush,345
praya,83
precaution,21
precautionary,9
preceding,1599
precht,1
predictability,125
predictable,370
predicted,337
prediction,994
predictive,374
predicts,145
prefer,671
preferable,343
preference,2415
preferred,1058
prefers,14
prejudice,1478
prelude,84
premature,819
premia,28
premier,1361
premise,115
premium,11796
prepaid,65
preparation,540
prepare,651
prepared,347
prepares,447
preparing,1054
prescriptive,419
presence,4104
present,6561
presented,2361
presently,463
preserve,131
preserved,540
presidency,1754
president,9611
presidential,550
press,3990
pressing,773
pressure,4872
prestige,221
prestigious,1469
pretty,238
prevailing,172
prevails,351
prevent,2328
prevention,596
preventive,560
previous,9424
previously,4515
price,25464
pricing,969
pride,4745
primarily,2605
primary,3516
prime,6247
primus,1
prince,647
principal,360
principle,2293
print,842
printing,418
prior,2198
prioritised,694
prioritize,701
prioritizing,320
priority,1994
pristine,411
privacy,1312
private,8633
privatisation,1092
privatization,34
prize,411
proactive,1111
probably,718
probe,350
probed,350
probing,371
problem,2830
procedural,73
procedure,1651
proceeding,999
proceeds,775
process,7564
processed,1046
processing,938
procter,355
procure,1049
procurement,3965
procuring,13
produce,3043
produced,9241
producer,523
producing,1290
product,27307
production,6101
productive,530
productivity,1371
prof,695
profession,171
professional,4202
professionalized,686
professor,559
profile,670
profit,4093
profitability,1887
profitable,669
program,5896
programme,3388
programsit,64
progress,2305
progression,80
progressive,892
project,24547
projected,1910
projectile,2
projection,746
proliferation,369
prolific,8
prolonged,337
promenade,111
prominence,463
prominent,2844
prominently,41
promise,4329
promised,952
promising,853
promote,2855
promoted,565
promoter,1505
promoting,4092
promotion,1373
prompt,550
prompted,1144
prone,55
proof,1695
prop,397
propagates,74
propel,385
propelled,1028
propensity,699
proper,293
property,13452
proportion,639
proportionality,1372
proposal,4362
propose,492
proposed,5865
proposes,299
proposition,432
prosecution,221
prosecutor,1568
prospect,2521
prospective,381
prospered,47
prosperity,1009
prosperous,370
protect,1859
protected,437
protecting,648
protection,1670
protective,381
protects,455
protest,251
protesting,67
protocol,642
proud,675
prove,1000
proven,820
provide,10692
provided,5657
provident,1424
provider,3496
provides,7297
providing,8290
provision,4302
prowess,483
proximity,1772
proximus,2
proxy,152
prudence,444
prying,343
psyche,347
pti,1289
public,14491
publicly,930
published,2258
puducherry,1062
pull,547
pulled,1197
pulse,568
pummeled,336
pump,7314
pumping,377
pune,4105
puneet,93
punished,10
punjab,1984
purchase,7901
purchased,2068
purchaser,655
purchasing,3875
purely,156
puri,658
purportedly,365
purpose,2029
pursue,633
purview,357
push,1983
pushed,997
pushing,860
putting,796
puzzle,370
pvc,339
pvt,1813
pyramid,718
q1,989
q2,576
q3,1169
q4,524
q5,176
q6,173
q7,173
qr,1015
qualification,253
qualifier,3
qualifies,118
qualify,1022
qualifying,489
qualitative,355
quality,8896
quantify,358
quantitative,397
quantity,467
quantum,2087
quarter,9920
quarterly,1196
queen,672
queer,783
query,954
quest,738
question,2904
questioned,145
questionnaire,371
queue,574
quick,1256
quicker,790
quickly,782
quieter,74
quite,1250
quo,430
quota,424
quote,111
quoted,1441
quotient,400
rabbit,343
rabi,424
racing,57
radar,2131
radical,409
radically,362
radisson,98
radius,368
raghav,76
raghavan,700
raghuram,704
raigad,76
rail,1609
railway,8430
rain,864
rainbow,567
raise,3903
raised,6032
raising,1583
raj,458
rajamahendravaram,343
rajan,1470
rajasthan,2493
rajat,485
rajendra,32
rajesh,297
rajkot,351
rajnandgaon,343
rajya,964
rake,213
rallied,712
rally,2912
rameswar,343
rampant,52
ran,1148
randy,3
range,6851
ranging,1646
rank,717
ranked,1268
rankireddy,1710
raote,75
rapid,1637
rapidly,2919
rare,668
rarity,7
rastogi,348
rate,38771
rated,388
ratesif,343
ratio,4878
ration,1074
rationale,547
rationalisation,1017
ravi,810
ravichandran,1230
raw,676
rawat,342
raymond,2896
rbi,10236
rd,253
reach,5248
reached,3084
reaching,1525
reaction,1437
reactive,184
reactor,361
read,8410
reade,1
ready,2082
readying,350
reaffirm,212
reaffirms,657
real,16515
realise,398
realised,494
reality,2473
realize,127
really,1766
realm,219
realty,8451
reaping,196
reason,3499
reasonable,952
reasonably,94
reassignment,1
reassurance,29
rebound,1021
rebounded,487
recalled,436
receipt,1099
receive,3831
received,3677
receiving,1448
recent,9409
recently,6466
reception,129
recession,982
recharge,696
recitation,343
reclassified,355
recognised,2501
recognising,255
recognition,1544
recognize,226
recognized,1127
recognizing,854
recommend,1036
recommendation,2966
recommended,1242
recommending,39
recommends,178
reconcile,13
reconnaissance,343
record,9941
recorded,1268
recounted,356
recouping,342
recover,303
recovered,652
recovering,441
recovery,1320
recreation,357
recreational,1297
recruiting,86
rectification,19
recycling,434
red,982
redeem,361
redefine,1015
redefining,723
redeveloped,343
redeveloping,343
redevelopment,1864
redistributed,4
reduce,4299
reduced,3427
reducing,2797
reduction,4179
redwood,8
reeling,361
reevaluate,10
reference,844
referring,107
refers,439
refinery,536
refining,140
reflected,1212
reflecting,1376
reflects,1611
reform,5789
refrain,61
refrained,112
refuge,17
refund,3174
refusal,372
refute,342
regain,718
regained,521
regard,698
regarded,373
regarding,4075
regardless,617
regent,216
regime,13920
region,6100
regional,2053
register,1240
registered,3205
registering,192
registration,2394
regret,394
regular,2825
regularly,1349
regulate,1314
regulated,1222
regulation,5098
regulator,7391
regulatory,7328
rehabilitation,554
rehired,3
rein,74
reinforces,728
reinforcing,578
reinstatement,353
reinstating,334
reintroduction,6
reinvigorate,354
reiterating,53
reject,839
rejected,1272
rejuvenate,350
related,4449
relating,794
relation,1050
relationship,1999
relative,646
relatively,1987
relaxation,874
release,4330
released,4909
relevance,228
relevant,1409
reliability,249
reliable,930
reliance,7859
relied,166
relief,6666
religious,267
relocation,456
reluctance,417
reluctant,719
rely,536
remain,4804
remained,2534
remaining,1276
remains,6233
remark,451
remarkable,2045
remarked,336
remember,301
remind,277
remission,367
remittance,930
remitted,26
remote,1323
remotest,346
removal,797
remove,930
removed,677
removing,486
render,367
renewability,1031
renewable,2481
renewal,1096
renewed,946
renowned,2484
rent,2083
rental,2278
reopen,540
reopened,698
reorganization,2
repaid,59
repair,490
repaying,430
repeat,629
repeated,476
repeatedly,590
replace,694
replaced,513
replacement,227
replacing,123
replete,47
replied,372
reply,2358
replying,351
repo,729
report,22942
reported,6606
reportedly,593
reporter,596
reporting,3349
repositioning,11
represent,1096
representation,1198
representative,3509
representing,899
represents,1558
reputation,500
request,1887
requested,1228
require,1942
required,7131
requirement,6003
requires,2748
requiring,737
requisite,374
rera,707
rescue,714
research,6966
researcher,496
researching,351
resembles,84
reserve,9174
reserved,668
reservoir,399
reshuffle,340
residence,2721
residency,638
resident,6656
residential,6850
residing,95
residual,40
resilience,2885
resilient,1041
resistance,1012
reskilled,85
reskilling,103
resolution,3463
resolve,2122
resonate,192
resource,3441
respect,1642
respectful,186
respectively,1531
respond,1697
responded,430
respondent,1337
responding,694
response,3451
responsibility,1337
responsible,1883
rest,883
restart,767
restaurant,1189
restoration,106
restoring,80
restrict,502
restricting,403
restriction,808
restrictive,562
restricts,20
restructure,203
restructured,359
restructuring,769
restructurings,159
result,6300
resulted,577
resulting,1935
resume,1546
resumed,469
resumption,407
resurgence,161
retail,8615
retain,869
retained,252
retaining,560
retains,34
retaliatory,198
retired,544
retirement,2287
retiring,53
retreat,1342
retreated,765
return,16447
returned,600
returning,247
reused,355
reuters,2650
revalidates,343
revamp,623
revamped,230
revamping,17
revealed,1763
revelation,397
revenge,1
revenue,12811
revenueperformance,1
reversal,660
reverse,781
revert,696
review,8498
reviewed,210
reviewing,639
revised,3070
revision,851
revisit,110
revival,1479
reviving,391
revolution,519
revolutionise,721
revolutionizing,488
revolve,24
revolves,370
reward,2008
rewarded,386
rice,1955
rich,3063
richard,354
richest,715
richness,145
rick,160
rid,349
ride,943
rider,3503
rig,718
right,13503
rightly,153
ringing,349
riot,692
risat,343
rise,6640
risen,1447
rising,5086
risk,9773
risky,644
rival,1815
rivalry,402
rk,687
road,6189
roadblock,364
roadmap,967
roadway,141
roaring,221
robotics,394
robust,4350
robustness,102
rocket,2126
rohtak,343
role,9987
roll,224
rolled,1260
rolling,2022
rollouts,346
rollover,17
romell,155
roof,528
rooftop,1358
room,2941
root,91
rose,4204
rostin,343
rothschild,69
roudet,1
roughly,1115
round,3722
roundtable,724
rout,1256
route,2287
roy,396
royal,456
royston,27
rpl,336
ruby,47
rudrani,343
ruhie,2595
rule,9146
ruling,945
rumor,368
run,3987
runaway,116
running,1764
runwal,75
runway,486
rupee,2244
rural,4626
rush,1022
russia,706
russian,464
rustomjee,74
ruth,39
rwandair,343
saas,444
saath,89
sabha,1835
sabka,334
sabnis,674
sachs,379
saf,1123
safe,2045
safeguard,1139
safely,367
safety,3207
sag,1
sagged,355
saharanpur,346
sahyadris,47
sai,481
said,104565
sailing,27
saint,224
sajan,173
salaried,2523
salary,7387
sale,13536
salesforce,66
sam,1088
sambalpur,343
sameer,732
sample,259
samruddhi,188
samuel,352
samvaad,1715
sanction,1300
sanctioned,333
sanctuary,793
sand,357
sandeep,442
sanghavi,79
sangli,343
sanitation,837
sanjay,1700
sanjeev,383
sanjeevani,47
sank,419
santy,173
sap,699
sar,4124
saraswath,343
sarttac,343
sarvam,382
sarvjeet,1
sasha,347
satcom,127
satellite,2957
sathya,109
satisfying,389
satish,376
saturday,2031
satwik,342
satwiksairaj,1368
satyam,656
save,2404
savills,188
saving,8585
saw,4152
saxo,26
say,14959
saying,3306
sbi,2394
scale,5452
scaling,296
scarce,363
scenario,1639
scene,1035
scent,343
scheduled,2784
scheme,20626
scheming,343
school,4558
science,1039
scindia,761
scope,1737
score,4914
scrapped,363
scrapping,444
scratching,343
scrutiny,1464
sdg,1106
sdgs,1034
sdrs,392
sdsc,343
sea,1364
sealed,785
seamless,3826
seamlessly,2002
search,1235
season,4378
seasonally,374
seat,1219
seating,300
seawoods,108
sec,7893
second,7683
secondary,1735
secondly,229
secret,446
secretariat,39
secretary,3528
section,8276
sector,30992
sectoral,599
secure,4028
secured,1405
securely,396
securitization,329
security,12586
seed,774
seeing,1340
seek,2945
seeker,1560
seeking,3446
seen,7036
seep,4
segment,3790
select,1741
selected,237
selecting,116
selection,668
self,975
sell,2233
selling,2808
selloff,689
semicon,352
semiconductor,2505
seminar,517
senco,692
sending,356
senior,8929
seniority,98
sensational,120
sense,1900
sensex,3676
sensing,369
sensitive,761
sensitize,343
sent,2125
sentiment,2136
separate,1205
separately,797
september,6119
sequential,483
sequestering,343
sequoia,361
serene,1045
serenity,1099
serf,2061
sergio,9
series,4245
seriously,142
servant,389
serve,2222
served,2431
server,856
service,31570
serving,1115
session,3488
set,15294
setting,5613
settl,1372
settled,1610
settlement,2173
seven,3003
seventh,254
severe,1003
severity,354
sewri,108
sexual,389
sexuality,344
sgst,706
shah,455
shakti,297
shaktikanta,401
shall,3114
sham,344
shanbaug,342
shanghai,1142
shape,782
shapella,343
shaping,1239
shar,343
share,17434
shared,3898
shareholder,3843
shareholding,936
sharif,4
sharing,948
sharktank,343
sharma,996
sharon,343
sharp,2382
sharply,1410
sharpness,343
shattered,358
shed,469
shedding,382
sheehan,1372
sheet,2039
shehbaz,1
shell,435
shelved,360
shetty,1627
shgs,135
shift,3410
shifting,793
shinde,126
shining,400
ship,1692
shipping,1809
shivaji,667
shobhna,783
shock,625
shoe,590
shone,352
shop,533
shopkeeper,740
shopping,2400
shore,84
short,4579
shortage,555
shortcoming,378
shorter,863
shortfall,446
shortlisted,352
shortly,984
shot,486
showcase,893
showcased,880
showcasing,949
showed,3310
shower,64
showing,2285
shown,1553
shrank,42
shravan,113
shreshth,61
shri,1332
shrink,408
shroff,43
shrunk,404
shut,1318
shutdown,4897
shuttered,357
shutting,385
shuttle,346
shuttlers,1368
shvets,2
sia,93
sick,146
siddharth,379
sideline,887
sidestep,360
sigh,358
sight,156
sign,1445
signal,1216
signaled,202
signalled,450
signature,811
signed,1754
significance,457
significant,16442
significantly,3395
signifies,417
signing,806
silence,362
silent,65
silently,144
silicon,885
silva,7
silver,1386
silvina,343
similar,4188
similarly,1412
simple,2079
simpler,529
simplification,420
simplify,487
simply,696
simultaneously,945
sindhu,345
singapore,2082
singh,3839
singhal,365
singhania,446
single,3656
sinking,389
sir,569
sirsa,343
sisir,686
sit,186
site,1087
sitharaman,4579
sits,393
sitting,394
situation,4267
sixth,290
sizable,173
size,4146
skeptic,180
skill,2832
skilled,1147
skilling,846
sky,595
skyline,750
slack,3
slackened,1
slap,136
slashing,419
sleeper,594
sleeve,349
slew,299
slide,335
slight,661
slightly,1233
slipped,572
slipping,394
slogan,483
slow,1711
slowdown,1746
slowed,1093
slowing,954
slowness,1372
sluggish,187
slumped,157
slwm,64
small,8619
smaller,2336
smart,3737
smell,363
smelly,12
smes,429
smith,381
smoke,346
smoker,343
smoking,886
smoother,141
smriti,82
smt,689
soap,411
soared,697
soaring,1205
sobo,111
social,6876
socialist,350
socialmedia,343
societal,481
society,3003
soft,736
software,1663
solana,1512
solar,2434
solarization,83
sold,2544
solely,274
solid,767
solidarity,383
solidify,82
solidifying,126
solution,9948
solve,448
solving,741
som,63
somanathan,469
somewhat,140
sonipat,343
soon,4240
soothing,161
sophisticated,930
sophistication,1232
sore,5
sort,761
sorted,350
sotiriou,343
sought,1599
sound,2994
source,13973
sourced,541
sourcing,768
soured,354
south,3429
southeast,533
southern,631
sovereign,858
space,19377
spacex,136
spacious,1864
spain,198
span,462
spanned,263
spanning,2200
spate,190
speak,341
speaker,1510
speaking,1467
spearheaded,298
spearheading,202
special,5396
speciale,349
specialist,591
specializes,461
specially,1121
specialty,230
specific,3604
specifically,811
specified,1283
specify,571
spectacular,591
spectrum,2034
speculation,648
speculative,1036
speculator,29
speech,1231
speed,2901
spell,435
spend,1512
spending,4061
spent,1241
spike,236
spinoff,340
spirit,1863
split,562
spm,880
spoilt,102
spoke,1448
spoken,58
spokesperson,2752
sponsor,267
spoonful,4
sport,3832
sporting,717
spot,1209
spotlight,1199
spouse,734
sprawling,476
spread,2068
spreadsheet,343
spree,49
spring,722
sprinkled,5
sprint,96
spurred,797
spurt,370
sq,2332
square,2683
squash,202
squeeze,400
sr,380
sreelakshmi,343
sri,1495
srikakulam,345
srilankan,343
srinagar,1119
srinath,1225
srivastava,907
srividya,343
stab,1
stabilisation,24
stabilising,387
stability,1465
stabilization,20
stabilize,91
stable,1194
stack,1185
stadium,807
staff,2044
staffing,232
stafford,343
stage,3509
stagflation,9
staggered,402
staggering,816
stagnant,411
stake,3644
staked,1365
stakeholder,3759
staking,3397
stamp,755
stamping,1
stance,1311
stand,7152
standard,8749
standardized,305
standardizing,5
standby,9
standing,1738
standout,923
star,2280
stark,426
starlink,353
starry,27
starsin,342
start,7163
started,3970
starting,4831
startup,22440
state,21562
stated,3241
statement,9985
stating,1996
station,3700
statistic,712
statistical,428
stature,44
status,3119
stay,2393
stayed,508
stead,348
steadily,1005
steady,1131
steadying,149
stealth,370
steam,401
steel,3076
steep,476
steer,334
steering,396
stellar,437
stem,224
step,8007
stephane,12
stepped,961
stepping,287
stetsenko,2
steven,341
sticky,382
stifle,71
stimulant,80
stimulate,685
stipulate,364
stir,28
stock,17528
stockpiled,8
stoked,352
stolen,442
stood,1593
stop,954
stopped,2117
stopper,75
storage,1518
store,4332
stored,1437
storing,66
story,2421
straight,1364
straightforward,862
stranger,361
strategic,4445
strategically,967
strategist,806
strategizing,10
strategy,7151
stratified,343
streak,184
stream,1223
streamline,316
streamlining,1281
street,2682
strength,2638
strengthen,2781
strengthened,640
stress,640
stressed,1304
stressful,7
strict,699
strictly,407
strike,718
stringent,853
stripmap,343
strive,871
striving,711
stroke,357
strong,8086
stronger,899
strongly,1045
struck,947
structural,669
structure,1742
struggle,765
struggled,537
struggling,1354
stubbornly,19
student,1456
studied,403
study,3945
studying,44
stunning,2820
stylish,317
subahoo,1
subdued,984
subhangi,343
subject,3476
submit,2865
submitted,577
submitting,375
suborbital,343
subramaniam,12
subscriber,3715
subsequent,1289
subsidiary,1380
subsidised,409
subsidy,1665
substantial,2892
substantially,953
substantiate,13
substitute,88
suburb,483
succeed,980
succeeded,103
succeeding,407
success,5478
successful,2794
successfully,2543
successive,360
sucking,344
sudin,337
sued,1452
suffered,973
suffice,183
sufficient,1297
sugar,238
suggest,1119
suggested,1838
suggests,1633
suisse,46
suit,1041
suitable,874
suitably,543
sujeet,688
sukhraj,54
sukhtankar,343
sum,4179
suman,86
sumit,454
summarize,346
summer,1645
summit,2471
sun,596
sundari,348
sunday,1137
sundeck,188
sundecks,193
sundowner,188
sunil,544
sunset,359
sunshine,344
super,1848
supercharged,350
superior,1262
superlative,532
supplement,426
supplemental,351
supplementing,67
supplier,755
supply,9137
support,17136
supported,1931
supporter,503
supporting,2875
supportive,1255
supposed,1130
supremacy,31
supreme,3422
surcharge,745
surcharged,2
sure,1320
suresh,109
surface,446
surge,1988
surged,1987
surging,160
suri,1730
surpassed,724
surpassing,1155
surplus,361
surprise,1201
surprised,104
surprising,230
surrounded,677
surrounding,1107
surroundings,717
survey,3924
survive,748
sushma,345
suspended,252
suspending,1107
suspension,2495
suspicious,406
sustainability,3689
sustainable,7461
sustained,1087
suzuki,803
svp,457
swathe,335
sweeping,254
sweetener,150
swell,367
swfs,57
swift,270
swiftly,675
swimming,1658
swing,271
swiping,333
swiss,653
switch,178
switched,391
switching,453
switzerland,251
symbol,119
symphony,914
sync,696
synergise,343
synergy,1320
synonymous,608
synopsys,1
synthetic,377
syria,365
syrian,12
systemic,441
systemically,350
t3,1211
taai,1029
table,1758
tableau,1
tabled,398
taboo,244
tabulation,27
tackle,228
tag,185
taglines,4
tailored,1387
taken,5962
takeoff,18
takeover,164
taking,5584
talent,4926
talented,380
talk,3521
talked,295
talking,878
tally,51
talyan,342
tamer,3
tamil,2383
tampered,343
tangible,542
tank,369
tanker,381
tann,4
tap,1359
tapan,347
tapped,824
tapping,135
target,8982
targeted,1620
targeting,1023
tariff,7981
task,3310
tastefully,188
tata,7774
tax,68985
taxable,2140
taxation,2462
taxed,421
taxing,278
taxiway,347
taxpayer,14109
tbtf,1
tc,1832
td,103
tds,4540
teacher,414
team,6947
teamed,644
teamlease,113
tech,10289
techforgood,1715
technical,3306
technically,1060
technique,930
technological,2292
technologist,358
technology,32015
tedx,48
tehran,13
tejas,447
tel,30
telangana,1716
telco,500
telecom,18367
telecommunication,897
telephone,480
televised,237
teli,686
tell,537
telling,245
temasek,441
temperature,555
temple,2043
temporarily,646
temu,400
tenant,246
tencent,375
tend,257
tendered,24
tends,57
tension,1085
tenterhook,2
tenure,4362
tenx,1564
tepid,82
term,26918
termed,776
terminal,2591
terminated,95
terminating,14
termination,139
terminus,534
terrace,296
terrain,404
terrible,349
territory,1070
terrorist,386
tesla,3106
test,1852
testament,1101
tested,418
testified,354
testifying,350
testimony,1238
testing,1029
texas,306
text,985
textile,1148
thailand,1917
thakkar,16
thakur,1049
thane,8727
thanh,348
thanked,722
thanking,687
thanks,402
thapliyal,1
thaw,343
theatre,375
thebrics,1
theme,1154
theoretically,373
thing,4112
think,4764
thinking,390
thirdly,345
thirty,153
thiruvananthapuram,926
thoothukudi,355
thorough,689
thought,1654
thoughtfully,1596
thousand,1671
threat,1265
threaten,85
threshold,2933
thrilled,769
thrive,1112
thriving,1953
thrown,358
thrust,242
thursday,8588
ticket,1124
tide,545
tidpl,1
tie,515
tied,689
tier,904
tight,151
tightening,964
till,4491
time,39087
timeframe,414
timeline,2028
timely,1847
timing,627
tip,859
tipping,363
title,424
titled,1046
toblerone,4
today,9101
toddler,382
toi,2012
toilet,44
token,7445
tokenisation,553
told,8762
tomorrow,1010
ton,2462
tone,696
tonnage,1033
tonne,4778
took,4411
tool,2146
topic,523
topped,567
torchbearer,220
total,11090
toubro,277
touch,1970
touched,947
touching,170
tough,624
tougher,52
tour,171
tourism,2266
tournament,406
touted,416
tower,4615
town,1565
township,870
track,3952
tracker,381
tracking,604
traction,919
trade,12040
traded,1489
trader,2401
trading,10254
tradition,340
traditional,3406
traditionally,390
traffic,2562
trai,921
trailer,359
train,3075
trained,240
training,1416
trajectory,2478
tranche,135
tranquility,662
tranquillity,205
transact,1176
transaction,10058
transatlantic,352
transfer,2436
transform,1424
transformation,2862
transformational,815
transformed,1545
transforms,606
transgender,449
transit,619
transition,2640
transitioned,384
translate,739
translating,403
translation,373
transmission,290
transmitted,392
transparency,2278
transparent,467
transport,2889
transporter,85
transporting,351
travel,5646
traveler,97
traveller,2317
travelling,661
treasury,1228
treatment,2455
treaty,264
trebling,83
tremendous,599
trend,5552
trial,2504
tribal,357
tribulation,220
tribunal,1043
trigger,1549
triggered,279
trilateral,345
trillion,3042
trio,728
trip,913
tripathi,350
triple,936
triumph,403
troop,22
tropical,362
troubled,444
true,7512
truly,3554
trump,7460
trust,3455
trusted,1523
trustee,638
trustworthy,357
try,283
trying,1922
tsai,987
tsp,344
tube,413
tuesday,7426
tuition,121
tumakuru,343
tune,772
tuned,154
tunnel,524
turbine,414
turkey,422
turmoil,483
turn,2767
turnaround,614
turned,1258
turning,1065
tuteja,86
tutoring,358
tv,7869
tweet,3328
tweeted,377
twice,708
twinkling,108
twist,203
twitter,708
tyagi,1351
type,3770
typical,502
typically,3190
uae,1336
ubs,180
udaan,3453
udan,702
uday,401
ude,343
uhnis,2
uk,2194
ukraine,314
ukrainian,36
ulip,344
ullas,343
ultimate,1286
ultimately,1296
ultimatum,36
umbrella,546
unable,1439
unappreciated,220
unauthorised,198
unavailability,36
uncertain,935
uncertainty,2361
unchanged,864
uncharted,175
unclear,502
uncollected,329
uncommon,354
uncompromising,286
unconnected,693
undercut,8
undergoing,147
underground,1061
underlined,775
underlying,703
undermining,273
underneath,231
underpaid,225
underpinning,372
underscore,797
underscored,572
underscoring,397
understand,2697
understanding,1832
understands,390
understood,437
undertake,220
undertaken,644
undertakes,352
underutilised,343
underway,249
underwent,383
unemployment,715
uneven,55
unexpected,560
unfold,362
unfolded,389
unfolds,351
unfortunately,378
unfurlable,343
unicoin,343
unicorn,504
unified,1925
unilever,592
uninsured,351
union,9198
unique,5262
uniquely,925
unit,7568
united,2890
unity,502
universal,1223
university,1458
unkempt,343
unkwn,343
unlawful,34
unleashing,368
unless,381
unlike,1535
unlikely,1012
unlimited,780
unload,353
unlock,956
unlocked,13
unlocking,732
unmistakable,358
unparalleled,2849
unprecedented,1275
unpredictable,543
unproven,350
unrecognized,73
unreconciled,83
unregistered,373
unrest,371
unrewarded,73
unsatisfactory,350
unscrupulous,65
unsettled,33
unsuccessfully,361
untapped,399
untimely,1377
untitled,343
unturned,357
unveil,747
unveiled,1184
unveiling,822
unwavering,1590
unwieldy,12
unwind,475
uob,329
upadhyay,1307
upay,343
upcoming,5955
update,3311
updated,1995
upgrade,2827
upgraded,1271
upgrading,462
upheld,891
uphold,366
upi,1703
upis,1
upliftment,228
upper,765
ups,530
upset,373
upskilling,159
uptick,752
upto,469
upturn,378
upward,1392
upwards,451
urban,5492
urbanising,345
urge,972
urged,1594
urgency,473
urgent,402
urging,478
urvashi,353
usability,8
usage,1117
usd,3155
use,8666
used,7521
user,11829
usher,695
using,7130
uso,343
usof,1029
usp,190
usual,871
usually,2698
ut,98
utilisation,217
utilised,499
utilisethe,343
utility,1029
utilization,2450
utilize,1918
utilized,1111
utilizing,546
utmost,754
utsav,1504
uttar,1340
utthan,83
vaccination,90
vague,377
vaibhav,710
vaishnav,61
vaishnaw,3751
valambhia,27
validated,473
validates,369
validation,550
valkyrie,343
valley,950
valuable,1425
valuation,3447
value,13280
valueact,1
valued,1435
valuing,130
vande,1528
variant,186
varies,423
variety,540
various,10339
vary,711
vast,1139
vastly,348
ved,6
veena,75
vegetable,715
vegetation,343
vehicle,6651
vein,345
vendor,1490
vennala,343
ventilated,188
ventilation,460
venture,7023
ventured,490
verdant,128
verdict,746
verge,411
verification,792
verified,1002
verify,1377
verifying,486
versova,780
versus,716
vertical,486
vessel,1956
viable,756
vialto,349
vibgyor,108
vibrancy,13
vibrant,3761
vice,2387
vicinity,322
victor,51
video,2477
viet,1372
vietjet,1453
vietnam,1055
vietnamese,385
view,7985
viewed,1086
viewing,4303
viewpoint,88
vigorously,354
vij,353
vijayakumar,320
vikas,377
viksit,1106
viktor,14
vil,1748
viliso,4
village,347
vinayak,11
vinod,526
violating,444
violation,1471
vip,735
virk,1
virtual,1965
visa,1884
vishal,423
vishwas,273
visible,277
vision,9252
visionary,1171
visit,2991
visited,301
visiting,422
visitor,826
vistara,646
vistesen,2
vital,765
vivek,902
vizhinjam,457
vizianagaram,343
vk,28
vodafone,4753
vodka,347
voice,4399
voiced,371
volatile,544
volatility,2004
volume,2501
voluntary,656
vote,932
voucher,393
vowed,148
vp,733
vranjes,343
vulnerability,678
vulnerable,535
waded,348
wage,1125
wait,614
waiting,4156
waive,106
waiver,219
waiving,352
wakad,47
wake,1208
walked,390
walking,658
wall,2089
wallet,870
walmart,923
walsh,360
want,5197
wanted,1720
wanting,259
war,1873
wardrobe,205
warehouse,499
warehousing,372
warmth,496
warned,722
warning,1197
wary,742
wash,155
washington,1263
washroom,220
waste,814
wastewater,354
watched,293
watcher,441
watching,172
water,4510
waterfall,120
watering,12
wave,2041
way,9862
weak,1116
weakening,291
weakest,1102
wealth,1949
wealthiest,421
wealthy,135
weaponize,1
wear,396
wearing,372
weather,240
weathered,159
weathering,334
web,798
web3,1456
website,2790
wednesday,5805
week,9864
weekend,801
weekly,1194
weigh,196
weighed,1001
weight,293
welcome,1523
welcomed,718
welcoming,253
welfare,796
wellness,759
wellxpay,6174
went,1456
west,4431
wheat,2121
whichever,505
whilst,2227
whisper,160
white,1178
wholesale,2074
wide,3446
widely,1654
widen,546
widening,329
widens,348
wider,1178
widest,204
wiggins,686
wilkins,156
willer,330
willful,343
willie,350
willing,674
win,838
wind,703
window,818
wing,669
winner,464
winning,3760
winter,1141
wiping,95
wisdom,82
wish,655
wished,368
withdraw,548
withdrawal,2635
withdrawing,452
withdrawn,897
withholding,733
witness,2418
witnessed,3405
witnessing,1452
wo,506
woe,395
woman,6195
wonder,276
wonderful,153
wood,782
wooed,6
word,2267
wore,348
work,10435
worked,2346
worker,2348
workforce,2265
working,8730
workplace,2581
workspace,474
world,25883
worldbank,692
worldwide,774
worried,589
worry,494
worrying,363
worst,826
worth,6187
wpi,738
wrca,342
written,868
wrong,880
wrote,1097
wu,365
wyckoff,1
xbe,342
xv,405
yard,108
yasutoshi,343
yatra,6
year,75394
yearned,156
yellen,17
yemen,4
yen,975
yes,1388
yesterday,105
yew,80
yield,3408
yoga,1297
yojana,1978
yojna,85
york,3723
young,7378
younger,829
youth,2076
youthful,342
yoy,588
yuan,583
yukt,343
yvonne,343
zara,351
