Word,Frequency
tailored,73
tainted,61
taken,8914
taking,5694
talent,390
taliban,100
talk,2697
talking,999
tally,564
talpade,5
tamannaah,34
tamil,5343
tamluk,377
tandem,42
tank,615
tanker,586
tapa,217
target,1644
targeted,1437
targeting,852
targetted,19
task,984
taskmaster,6
taurus,18
taxi,394
tba,64
tdp,784
teacher,2103
team,8789
teammate,11
tear,319
technical,1074
technique,237
technological,282
technology,3057
tehran,32
tejashwi,503
tejasvi,229
tel,12
telangana,5599
telecom,241
televised,17
tell,1440
telling,370
telugu,471
temperature,3030
temple,5188
temporarily,250
tend,164
tendency,99
tender,880
tends,23
tenkeyless,2
tense,151
tension,1011
tenure,1512
tepid,5
term,3535
termed,587
terrain,214
territory,1061
terror,1055
test,2864
testament,182
tested,380
tewatia,8
textile,489
texture,45
thakre,27
thakur,1558
thakurphilip,1
thankfully,53
thanks,434
theatrical,28
theme,406
themudra,1
theory,218
therapist,10
therapy,184
thermoplastic,6
thi,23
thing,2025
think,2379
thorn,52
thorough,615
thought,1352
threat,3342
threatens,106
thrill,32
thriller,40
thrilling,61
thrive,68
thriving,74
throat,386
throwback,45
thursday,7118
thwart,53
tick,24
ticket,2296
tide,154
tie,1689
tiger,1024
tight,231
tihar,488
tijori,7
tilak,251
till,4160
tim,9
time,18281
timely,404
timing,535
tiniest,5
tiny,58
tip,182
tired,320
tirupati,626
tissue,89
titan,40
titled,278
tiwari,528
tkl,3
tmc,3593
tnn,760
today,5015
toi,4142
toilet,569
tokyo,88
told,9927
toll,1161
tone,183
took,10120
topic,300
topley,5
topography,46
total,4645
totalling,114
touch,1168
toughest,57
tour,500
tourism,1271
tourist,1112
tournament,242
town,1952
tr4,7
trace,528
track,1979
traction,102
trade,1658
trader,548
tradition,832
traditional,956
traditionally,215
tragically,129
trail,367
trailer,136
trailing,321
train,4594
trainer,110
training,1659
trait,47
trajectory,121
transfer,1700
transformation,265
transgender,135
transgenders,28
transient,10
transparent,298
transport,2061
transportability,1
travel,2568
traveler,73
travelled,473
traversed,30
travis,9
treat,831
treated,1205
treatment,3023
tree,1592
trek,118
trend,1241
trent,7
trial,2375
tribal,1319
tribe,416
tribute,450
trick,99
tried,2344
trigger,226
trillion,155
trinamool,1494
trio,232
trip,798
triptii,2
tripura,1680
tristan,7
trolling,49
troop,499
trot,29
truck,1722
true,920
trust,2383
truth,853
try,985
trying,2427
tuesday,7421
tuff,1
tumkur,191
tune,229
tura,22
turkish,48
turmoil,166
turn,1661
turned,1795
turnout,3014
tushar,377
tusshar,2
tv,773
tweet,527
tweeted,141
twice,613
twitter,529
type,576
typical,91
typically,352
typing,13
uavs,40
ucc,591
udaykumar,2
udhar,146
udp,6
udupi,252
ujjwala,25
uk,841
ukraine,851
ul,9
ultimate,130
ultimately,385
ultra,21
ultraportable,1
uluberia,189
umbrella,136
umesh,164
unable,890
unadkat,5
unavoidable,36
unbeaten,37
unbiased,26
unblemished,9
unclear,174
undergoing,731
undergone,175
underscored,346
underscoring,237
understand,1446
understanding,772
undertake,265
undertaken,351
underwater,72
underway,1051
underweight,14
underwhelming,19
undoubtedly,85
undue,107
unearth,73
unemployment,869
uneven,67
unfold,213
unfolding,90
unfolds,46
unfortunate,574
unfortunately,851
unhappiness,25
unidentified,502
unified,175
uniform,634
uninterrupted,121
union,8065
unique,858
unit,3297
united,1654
university,3613
unknown,544
unless,436
unlike,467
unmatched,49
unnecessary,237
unparalleled,96
unperturbed,142
unprecedented,510
unrest,613
unscented,1
unsung,24
untimely,75
unturned,383
unusual,295
unveil,53
unveiled,409
unveiling,73
unwelcome,10
unwittingly,8
unyielding,16
upa,336
upadhyay,338
upadhyaya,39
upcoming,2092
update,1084
updated,649
upgradation,32
upgrade,285
upgraded,167
uphill,78
upholds,55
uplift,52
upliftment,42
uppal,117
upper,575
upset,381
upto,83
urban,1898
urge,561
urged,2636
urgent,618
urgently,76
urging,1044
usa,191
usage,226
usb,31
usd,104
use,3738
used,6789
user,1097
using,3374
usual,309
utilized,44
utilizes,7
uttar,5558
uttara,227
uttarakhand,2132
vacancy,381
vacation,293
vacay,2
vadra,656
vaibhav,120
vain,116
vajpayee,376
valid,670
validity,296
value,1434
vande,405
vanlalhmangaiha,7
vanlalvena,22
varied,89
various,5697
varma,332
varsh,1
varun,176
varying,94
vashu,1
vast,307
vastness,7
vc,161
veer,158
vegan,9
vehicle,6298
venkatesh,106
venture,317
ventured,78
venue,746
vera,19
verdict,881
verified,354
vermi,3
versatile,58
versatility,23
version,474
vessel,524
vfx,6
vhf,14
vi,101
vibrant,271
vibrate,4
vicky,141
victim,5646
victorious,755
victory,3918
vidarbha,227
video,6227
vidya,103
vie,34
view,5220
viewer,107
viewing,92
vigilant,203
vijay,1108
vijayasai,52
vijayawada,546
vikas,1023
viksit,344
vila,465
village,5619
villiers,2
vincent,9
vinyl,3
violating,374
violative,58
violence,2761
viral,1177
virat,54
virgin,13
virgo,17
virtual,225
visa,1514
visakhapatnam,314
visheshwara,2
vishnu,303
vishwas,163
vision,1336
visit,5321
visited,2324
vistara,101
vital,474
vitalease,2
vitamin,67
vivek,331
vivid,31
vocal,184
vodafone,15
voice,1390
voltisshoes,5
volume,248
volunteer,737
vote,13515
voter,7273
voting,4097
vowed,213
vpp,5
vulnerable,466
vyas,190
vying,511
wage,297
wait,789
waive,81
waiver,318
wala,78
walking,534
wall,857
wankhede,159
want,6101
war,1541
warfare,206
warhead,63
warm,307
warmer,67
warmth,95
warned,979
warner,13
warning,1126
warns,101
warranty,64
warrior,126
washing,157
washington,369
watan,13
watch,895
watched,195
watching,488
water,8773
watson,3
wave,817
waving,116
way,5426
weapon,1320
wear,546
weather,1513
wedding,943
wedge,23
wednesday,7726
week,4580
weekend,456
weight,619
welcomed,516
welfare,2592
went,5333
west,7380
western,1182
wet,156
whatsoever,636
whereabouts,215
white,966
wicket,109
wicketkeepers,3
widely,439
wider,180
willing,310
willow,3
win,4387
window,583
wing,848
wingard,1
winner,914
winning,2671
wipe,84
wired,21
wireless,42
wish,1158
wished,200
wishing,64
withdrew,348
witness,1905
witnessed,1639
witnessing,332
wk,12
wkts,4
wo,671
woe,111
woman,16277
wonder,192
wood,133
wooing,39
word,1698
work,10861
worker,4593
workforce,271
working,4646
workload,77
workout,46
workshop,274
world,6205
worldwide,255
worried,384
worry,350
worth,2011
worthless,13
wounded,191
wrap,57
wriddhiman,3
wrinkle,15
wrist,156
wrote,2262
x1,2
xi,306
xt,6
yadav,4524
yadavindra,9
yash,82
yashasvi,8
yatras,31
year,26991
yearly,54
yellow,444
yemen,53
yen,21
yes,558
yesterday,386
yojana,1195
york,400
yoshino,1
young,1995
youngster,389
youth,3266
ysrcp,496
yudhvir,19
yugal,2
yusuf,247
yuva,95
yuzvendra,16
zafar,48
zebronics,4
zenith,11
zero,759
zionist,2
zodiac,49
zone,1863
zoom,17
zoram,21
zpm,25
