Word,Frequency
representative,1595
representing,350
represents,5253
reproduce,162
reproducing,64
reproduction,1113
republican,173
request,2930
requested,398
requesting,215
require,2802
required,2240
requirement,2272
requires,2308
requiring,1418
rescue,186
research,2453
researcher,829
resemble,112
reserved,347
reset,800
residence,99
resignation,389
resist,261
resistance,5122
resistant,2356
resists,198
resolution,8728
resolve,594
resonate,258
resonates,256
resort,180
resource,1742
respectable,380
respectful,67
respective,237
respectively,1307
respond,727
responds,275
response,5417
responsibility,613
responsible,842
responsive,2623
rest,1373
restart,386
restaurant,706
resting,99
restoration,84
restriclted,1
restricted,446
restriction,1338
restrictive,87
restricts,156
result,6526
resulted,434
resulting,1173
resume,557
retail,3783
retailer,1203
retain,763
retained,283
retaining,401
retains,948
retention,306
retina,930
reto,36
retract,10
retro,442
return,3473
returned,386
returning,279
reusable,59
reuters,851
reveal,2174
revealed,3479
revealing,1294
reveals,1151
revenue,1678
reverse,678
review,5273
reviewed,475
reviewing,335
revision,118
revive,81
revocation,30
revoked,22
revoking,15
revolution,312
revolutionises,69
revolutionize,154
revolved,2
revolves,162
reward,13940
rewrite,185
rey,4
rgb,3582
rhapsody,42
rich,2936
ridicule,9
rig,199
right,11788
rikka,4
rilide,2
ring,7793
rinko,18
rip,62
rise,1745
rishi,53
risk,3457
ritsuka,4
rms,292
road,1382
roadblock,56
roadeye,42
roaming,258
roaring,35
robot,2721
robotic,480
robotics,410
robust,3019
rock,1125
rocker,564
rockstar,690
rog,978
rogue,108
role,3788
roll,1318
rolled,1012
rolling,1271
rollout,851
romance,276
romantic,273
roof,97
room,6146
roomba,1
roommate,3
root,628
rooted,55
rose,1146
rotatable,69
rotate,231
rotating,543
rotation,183
rotten,15
roughly,420
round,1477
rounded,1045
route,661
rovere,10
royale,1475
royalty,40
rpg,238
rs117,1
rta,1
rtx,3091
rtx4080,1
rugged,700
rule,2044
rumored,435
rumour,1511
rumoured,1852
run,8699
running,5363
runtime,354
rupee,261
rv,15
ryuji,4
s21,45
s22,139
s23,637
s24,2519
s6,24
s8,28
saarthi,6
saas,54
saatchi,1
sabha,156
sachs,52
sacrificing,294
sadako,2
safari,712
safe,2319
safeguard,743
safeguarding,358
safety,5558
saga,360
said,22426
sakura,18
sakurajima,5
sakurasou,4
sakuta,4
salary,531
sale,11335
salvage,8
sama,18
sameet,1
samsung,20777
san,648
sanction,136
sand,234
sandbox,67
sandisk,36
sandwich,88
santos,12
sapphire,364
sassy,69
satellite,1407
satisfactorily,92
satisfactory,1095
satisfied,238
satisfying,1294
satisfyingly,23
saturation,612
save,3765
saved,867
saving,3637
savour,40
saw,1041
sawako,4
say,8071
saying,1644
sbb,1
sbc,353
sbi,990
scalability,127
scale,1009
scam,4089
scammer,1519
scan,998
scarce,240
scarecrow,5
scarlet,34
scattered,30
scenario,1394
scene,2255
scenic,45
schedule,1493
scheduled,1056
scheduling,230
school,1339
schulte,1
science,814
scope,202
score,1788
scored,56
scratch,705
screech,36
screen,22754
screenshot,1038
screenshots,1083
screw,222
scripted,30
scroll,1576
scrolling,1570
scrutiny,513
sd,627
se,2636
seamless,6508
seamlessly,3019
search,9657
searching,636
season,2623
seat,760
seattle,98
sec,232
secluded,4
second,6442
secondary,1097
secondly,42
secret,1964
secretary,210
secretive,27
section,5264
sector,1945
secure,4748
secured,622
security,13262
seek,996
seeking,4228
seemingly,701
seen,3866
segment,4073
seinen,4
select,11024
selected,822
selecting,1475
selection,1632
selfie,1609
selig,8
sell,942
seller,547
selling,1881
senate,124
send,3191
sender,442
sending,1311
senior,1167
senjougahara,6
senpai,6
sensation,747
sense,1778
sensitive,2327
sensitivity,520
sensor,13990
sensory,65
sent,1583
sentence,143
sentiment,347
separate,1568
separation,417
seperate,11
september,4322
sequel,225
sequence,993
sequencing,30
serf,1075
serial,224
series,34589
seriously,360
server,1229
service,14450
serviceability,1
serviceable,198
serving,518
session,3598
set,16618
setting,16099
settlement,371
setup,8166
seven,1484
severe,571
severity,277
sexual,372
sexually,92
shade,636
shadow,1646
shaka,46
shake,393
shakiness,2
shall,145
shape,1430
share,9259
shared,8477
sharing,4046
sharp,4383
sharpen,667
sharpness,1160
sheer,200
sheeran,78
shell,249
shelter,46
shenanigan,53
shield,1670
shift,2874
shikimori,4
shine,2011
shiny,459
ship,595
shipment,1337
shipped,280
shirt,118
shocking,141
shojo,2
shonen,38
shoot,911
shooter,866
shooting,1067
shop,667
short,2597
shortcoming,322
shortcut,1938
shortly,441
shot,4383
shoujo,2
shoulder,133
shounen,2
shouta,2
shoutout,34
showcase,2135
showcased,738
showcasing,1199
showed,1155
showering,156
showing,1621
shown,404
shrouded,12
shutter,1512
shutting,216
shy,59
sibling,402
sidekick,48
sidelining,7
siege,41
sight,390
sign,3384
signal,2477
signature,2419
significant,10920
significantly,4352
signify,46
signifying,50
silicon,1028
silicone,1267
silver,2794
sim,2195
simcity,57
similar,6076
similarity,168
similarly,793
simple,5397
simpler,1090
simplified,419
simplifying,325
simply,3676
simulation,231
simultaneously,1101
sing,193
singer,275
singh,1269
single,7928
sisal,1
site,2484
sits,436
sitting,488
situated,82
situation,2152
size,7755
ski,142
skill,5460
skillfully,10
skin,3409
skip,678
skipped,90
skydiver,1
slashing,82
slated,308
sleek,5807
sleep,6792
sleeping,360
slew,39
sliding,181
slight,954
slightest,54
slightly,3442
slim,2148
slimmer,581
slip,498
slipped,58
slippery,252
slipping,59
slot,2629
slouch,144
slow,885
slowdown,405
slower,302
slowing,169
slowly,374
slung,36
small,5807
smaller,2303
smallest,209
smart,23713
smartchill,6
smartphone,25842
smartphones,8266
smartscreen,16
smartwatch,12169
smartwatches,2285
smile,702
smood,1
smooth,9292
smoothen,59
smoother,1159
smoothly,1535
snap,947
snapdragon,7261
snapped,18
snappy,443
snapshot,380
sneak,125
snow,267
snowfall,5
snr,47
snug,590
soaked,2
soared,436
soc,968
soccer,237
social,12789
socrates,1
soft,1645
softer,361
softness,132
software,11228
solace,52
solar,503
sold,1186
sole,154
solely,291
solicitation,6
solid,3950
solo,1713
solution,7845
solve,2972
somewhat,786
song,3328
songwriter,43
sony,7470
soon,3108
sophisticated,1516
sora,71
sorata,6
sort,994
sorta,11
sorted,320
sought,305
souma,2
soumas,2
sound,26640
soundbar,3805
soundbars,1279
sounddrum,31
sounddrum1,31
sounded,553
soundstage,817
source,4027
sourced,172
south,1894
space,6943
spacious,419
spam,1135
spamming,7
spanish,515
spanning,302
spare,421
sparingly,217
spark,636
sparked,1348
sparking,354
spatial,3143
spdif,75
speaker,25154
speaking,747
spec,2249
special,6857
specialised,401
specially,353
specific,6787
specifically,1678
specification,4812
specified,865
spectrum,665
speculated,266
speculation,753
speed,7711
spelling,1152
spencer,65
spend,1241
spending,1106
spent,912
sphere,608
spill,246
spirit,609
splash,1635
split,1791
spo2,1079
spoil,6
spoke,190
spokesperson,1131
sponsor,42
sport,8573
spot,3383
spotify,987
spotted,385
sprawling,47
spray,81
spread,897
spreadsheet,259
spring,502
spyware,133
sq,460
squabble,326
square,1841
squarely,9
squeal,15
squint,49
sr,24
sridhar,137
srini,4
srinivas,254
srivastava,23
ssd,3526
stabilisation,912
stability,997
stabilization,447
stable,2039
stage,1998
stagnant,64
stakeholder,360
stance,781
stand,4945
standard,6845
standby,848
standing,434
standout,2678
stanford,85
stanley,79
staple,204
stapler,2
star,5384
starcraft,5
starlight,396
start,13598
started,3503
starter,164
starting,10567
startup,1903
starvis,28
state,3490
stated,1978
statement,2716
static,170
stating,1437
station,2095
statistic,206
stature,42
status,3930
stay,5031
staying,759
steadfast,145
steadily,267
steady,687
steal,731
stealing,159
stealth,610
steer,70
stefanik,14
stefano,2
stem,1648
step,12326
stepfamily,2
stephen,63
stepping,386
stereo,3072
sternly,1
stick,2058
sticker,5058
sticky,71
stiletto,15
stimulation,74
sting,36
stinging,24
stirred,80
stock,1719
stole,72
stolen,688
stone,613
stood,390
stop,2266
stopped,407
stopwatch,131
storage,11381
store,10567
stored,1077
storing,254
storm,1119
stormy,5
story,4426
storytelling,453
straddle,29
straightforward,1698
strain,776
strap,2234
strategic,2613
strategize,455
strategy,3656
streak,497
stream,1842
streamer,106
streaming,6486
streamline,882
streamlined,1045
streamlines,339
streamlining,318
street,1291
strength,1843
strengthening,257
stress,1491
stretch,534
stretching,212
strict,516
strictly,138
strike,1394
striking,900
stringent,283
striped,57
striving,199
strong,5198
stronger,489
strongly,347
structure,1009
structured,175
struggle,1762
struggled,519
student,2967
studio,4318
study,888
stuff,487
stumbled,77
stunning,3300
sturdy,1434
stutter,507
stuttering,226
style,4747
styled,36
stylish,2256
subject,1585
subjected,77
submarine,49
submersion,47
submit,2032
submitting,215
subscriber,960
subscription,3492
subsequent,404
substantial,1796
subtitle,162
subtle,1752
subway,282
subwoofer,1499
succeed,417
succeeding,98
succeeds,296
success,2664
successful,2290
successfully,2158
successor,506
sudden,477
suddenly,221
suffering,100
sufficient,1015
suggest,2275
suggested,1354
suggesting,1169
suggestion,752
suggests,2679
suit,2001
suitable,2825
suite,1577
summarise,493
summarised,160
summarising,158
summary,1199
summer,1212
sundar,645
sunlight,1480
sunny,245
sunrise,175
sunset,350
sunshine,263
super,4924
superb,78
supercomputing,119
supercut,48
superhdr,29
superintendent,12
superior,2129
supermoon,28
supernatural,112
supervooc,692
supplement,69
supplier,507
supply,1293
support,30921
supported,1815
supporting,1545
supposed,423
suppress,195
sure,2745
surface,3254
surfaced,551
surfer,250
surpasses,96
surprise,961
surprised,384
surprising,385
surprisingly,767
surreal,57
surround,1954
surrounded,478
surrounding,1296
surroundings,1661
survival,261
suspect,303
suspected,216
suspecting,22
suspended,207
suspension,221
sustainability,726
sustainable,534
sustained,540
sweat,1464
sweet,871
swift,1205
swifties,4
swimming,545
swipe,1303
swiping,382
swiss,362
switch,5592
switched,455
switching,2262
switzerland,47
sword,328
symbol,587
symbolizing,11
symptom,300
sync,952
synchronised,169
synchronises,78
syndrome,86
sza,1
t110,163
t6r8e1w3q5z7x9v2,2
tab,2808
tab4228,164
table,2254
tablet,3452
tackle,723
tackling,509
tactic,843
tactile,734
tactility,47
tad,83
tag,5195
tagline,86
taichi,2
taiga,6
tail,90
tailor,486
tailored,1694
takahashi,12
takanashi,2
taken,2500
takeo,6
taking,3368
takumi,4
talabat,1
tale,536
talented,78
talk,2629
talked,372
talking,1048
tall,554
tamil,376
tamper,49
tampering,50
tank,3403
tantalising,57
tantrum,13
tap,11508
tapping,2105
taptic,20
target,1697
targeted,1231
targeting,1146
tarou,4
task,9206
taste,384
taught,81
tax3206,20
tax5206,20
tax5708,20
taxiphone,1
taylor,312
teach,150
teaching,139
team,7282
teampixel,5
tear,537
tearing,158
teased,618
teaser,1460
tech,8206
techcrunch,135
technical,1485
technique,785
technological,1069
technology,30381
tekken,87
telangana,90
telecom,1287
telecommunication,321
telegram,4142
telephoto,3703
tell,1291
telling,190
temper,32
temperature,6476
tempo,3
temporarily,388
temporary,828
tendency,53
tenderness,2
tension,487
tenth,48
terabyte,32
term,4900
ternus,87
territory,204
terrorism,124
tessen,1
test,5215
testament,544
tested,1549
tester,444
testing,4788
tethered,40
text,6341
texture,910
tf,628
tft,107
tfts,18
thankfully,331
thanks,3030
theatre,1553
theft,1043
theme,5282
themed,153
theming,50
thermal,1888
thermally,29
thierry,48
thing,8711
think,5365
thinking,1462
thirty,30
thorough,472
thought,1293
thoughtful,1362
thousand,1581
thread,981
threat,2211
threatening,153
threw,210
thrill,1022
thrilling,1252
throttle,126
throttling,82
throw,591
thrown,132
thrust,94
thumb,261
thumbnail,178
thump,330
thunderbolt,1437
tib,3
tick,299
ticket,4732
tidier,29
tied,340
tier,396
tiger,261
tighten,40
tiktok,3172
tile,1270
till,589
tilt,359
tim,618
time,34633
timelapse,74
timeless,312
timeline,846
timer,861
timetable,17
timing,826
tinplate,11
tiny,938
tip,5127
tipped,408
titan,1315
titanium,4249
title,3618
today,14985
todoke,6
toe,122
togashi,5
toggle,1127
toggled,74
toi,350
tokyo,195
told,1860
tom,276
tomo,8
tomorrow,416
tomoya,4
tone,2307
tonikawa,6
took,3345
tool,10173
tooltips,6
tooru,2
topaz,57
topic,934
topographic,8
topped,659
toradora,4
tortured,56
tossing,5
total,3598
touch,8590
touching,181
touchscreen,1627
tough,972
tougher,176
tour,403
tourism,169
tow,33
tower,941
towering,26
toxin,5
tpm,381
tpv,129
tracing,466
track,6681
tracker,1057
tracking,7222
trackpad,976
traction,661
trade,1561
trading,1408
traditional,4688
traditionally,233
traffic,1361
trai,362
trail,405
trailer,1076
train,1675
trained,294
trainer,159
training,2166
trajectory,147
transaction,5495
transcends,91
transcribed,86
transfer,3077
transferred,477
transferring,386
transformation,610
transformative,345
transformed,318
transistor,121
transit,81
transition,1804
transitioning,244
translate,1087
translated,238
translates,469
translation,1063
translucent,150
transmission,420
transparency,2013
transparent,1212
transpired,36
transport,574
transported,102
trap,326
travel,3931
traveler,1080
traveller,265
travelling,500
tray,1427
treasure,139
treat,788
treating,29
treatment,644
treble,1229
tree,871
trend,2697
trendsetting,12
trial,812
trialing,13
triangle,126
trick,1285
tricked,32
tried,1943
trigger,898
trinity,35
trio,239
trip,1049
triple,1715
tripod,276
trope,62
tropical,58
trouble,842
troubled,42
trove,79
true,8722
truke,290
truly,2548
trump,4220
trust,1151
trusted,1385
try,2220
trying,1429
tsukasa,4
tuesday,354
tune,848
tuned,1048
tuning,572
tunnel,86
turke,14
turn,5310
turned,1594
turning,1584
tutor,42
tv,21212
tweak,764
tweet,356
twin,236
twist,1017
twitter,4063
tws,8499
type,5329
typical,1412
typically,2938
typing,1371
uber,637
uefn,2
uhd,773
uhf,87
ui,3414
uji,5
uk,1151
ultimate,1170
ultimately,854
ultra,19634
ultramax,72
ultrawide,1371
umbrella,120
umg,55
unable,710
unacceptable,105
unamused,22
unanswered,113
unarchiving,1
unauthorised,868
unauthorized,506
unaware,485
unblur,202
unbox,247
unboxing,203
uncapped,1
uncertainty,292
unclear,567
uncomfortable,497
unconventional,226
uncover,1233
uncovered,381
undeniably,116
underground,37
underlying,279
undermine,79
underscored,90
underscoring,269
understand,2671
understanding,1994
undervolting,2
underwater,270
undeterred,14
undistorted,2
undoubtedly,354
unedited,44
unesco,15
unethical,88
unexpected,976
unfair,208
unfamiliar,223
unfavourable,3
unfolded,379
unfolds,140
unforgettable,200
unfortunately,196
unhappy,74
unicorn,249
unified,811
uniformity,58
unimaginable,32
uninstall,363
uninstalled,209
uninterrupted,1015
union,1199
unique,9459
uniquely,128
unisoc,185
unit,6848
united,1292
universal,823
universe,1037
university,739
unknown,981
unleash,118
unless,564
unlike,1712
unlock,3964
unlocked,336
unlocking,745
unmatched,679
unmistakable,40
unnecessary,809
unofficial,436
unpacked,812
unparalleled,910
unplugged,135
unprecedented,406
unravels,11
unreal,83
unrealistic,140
unregulated,18
unresolved,40
unsolicited,377
unstable,137
unsuspecting,337
untidy,14
unused,143
unusual,584
unveil,1834
unveiled,2703
unveils,168
unwanted,932
unworkable,5
upcoming,6716
update,19626
updated,3615
updating,582
upgradability,53
upgradation,1
upgrade,9426
upgraded,1935
upgrading,1172
uplift,102
upload,987
uploaded,426
upper,470
uppercase,460
uproariously,2
upset,130
uptake,12
uptick,54
uptight,2
upto,200
upward,164
urban,1002
urc,2
urged,519
urgency,982
urging,341
url,496
urusei,2
usable,228
usage,6054
usb,8444
usd,153
use,29539
used,12959
useful,2599
user,73931
usernames,158
usfda,3
using,21474
usual,920
usually,2094
usui,2
utilise,868
utilize,378
utilizes,98
utilizing,248
uv,84
ux8406ma,2
v1,81
v29,50
v30,505
vacation,201
vacuum,2715
valhalla,58
valid,1263
validation,251
validity,591
valuable,1902
value,5271
vanilla,443
vantage,7
vapor,284
vapour,228
variable,1172
variant,7189
variation,289
variety,2882
various,12576
varying,448
vase,3
vast,969
vastly,39
vault,166
vc,181
vcs,92
vegan,668
vehicle,2510
velocity,99
vending,10
vendor,524
vent,582
venture,896
ventured,47
venturing,80
verdict,4150
verge,393
verification,1464
verified,869
veriied,3
versa,194
versatile,3552
versatility,1778
version,12150
vga,17
vi,424
viable,110
vibrance,28
vibrant,6669
vibrating,37
vibration,487
vice,1637
victim,1802
victory,1047
victus,736
vidar,20
video,29104
vietnam,131
view,5133
viewed,391
viewer,1195
viewfinder,405
viewing,6030
viewsonic,1714
villain,119
vine,30
vintage,686
violates,271
violating,221
violation,514
violence,189
violet,381
violin,50
virtual,5105
visibility,1693
visible,1796
vision,5800
visionos,291
visit,3482
visiting,437
visual,4272
visualisation,86
visually,740
visuals,4567
vitality,32
vivid,1363
vividly,31
vividness,32
vivo,4566
vk,1472
vms,2
vocabulary,1224
vocal,2514
voice,9105
voltage,678
volume,6581
vote,804
voter,2036
voting,374
vowel,1462
vp,450
vulnerability,1693
vulnerable,340
wabetainfo,393
wabteainfo,13
wait,1937
waiting,1179
waitlist,123
waive,8
walk,718
walking,627
wall,1358
wallet,1873
wallpaper,748
want,10394
wanted,608
war,1447
warcraft,24
wardle,1384
warm,1118
warmed,29
warmth,454
warned,522
warning,1269
warns,248
warranted,59
warranty,4014
warzone,265
washed,164
washing,4998
wasted,106
wasting,56
watch,33877
watchdog,196
watched,419
watcher,41
watchgeneration,2
watching,3966
watchos,1704
water,15408
waterproof,537
waterproofing,204
watt,1191
wave,2066
way,10970
weaker,66
weakest,43
wealth,694
weapon,2120
wear,2934
wearable,5085
wearer,387
wearing,1004
weather,1908
weatherradar,1
web,3938
webcam,1733
webpage,522
website,10260
week,5713
weekend,674
weekly,244
weigh,299
weighing,1245
weighs,1197
weight,2852
weird,198
welcome,1389
welcomed,196
wellness,708
went,1359
wes,36
western,362
whan,2
whatnot,41
whats,10
whatsapp,10074
whatsoever,83
wheel,616
whereabouts,30
whip,57
whirlwind,55
white,6227
wholesome,50
whopping,68
wide,7085
wider,2055
widespread,1357
widget,1712
wield,73
wife,707
wifi,920
wiggins,10
willing,376
win,2448
wind,687
window,15503
wingless,1
winner,552
winning,751
winter,392
wipro,201
wiproites,1
wire,470
wired,1840
wireless,20415
wish,1876
wit,203
wite,2
withdrawal,733
withdraws,9
withstand,1311
witness,464
witty,157
wo,1961
woman,2535
wonder,509
wonderful,293
wondering,366
wooden,338
word,23776
wording,68
wordle,18207
work,18066
workaround,126
workarounds,75
workday,229
worked,1529
worker,1537
workforce,1002
working,6194
workload,701
workout,3284
workplace,679
workspace,598
world,12699
worldwide,1875
worn,384
worry,1091
worrying,324
worse,137
worth,3924
worthiness,2
worthy,488
wotakoi,6
wrapped,478
wrist,1533
write,795
writing,1688
written,516
wrong,1744
wrote,3478
wwdc,620
x100,165
x2,159
x7,445
xbox,2301
xdr,356
xiaomi,3468
xos,127
xps,1093
xxride,1
y8u1i3o5p7a9s2d4,2
yahoo,45
yamakawa,6
yanagida,2
yatra,98
yatris,1
yatsura,2
year,25736
yellow,3443
yen,58
yes,5053
yesterday,189
yield,240
york,3913
yoshifumi,2
yoshiyuki,2
young,1779
youth,314
youtube,7430
youtuber,400
yuan,202
yui,2
yuki,10
yunjin,2
yusaku,2
yuta,2
yuu,7
yuusaku,4
z1xss4c7v2b8m3k6,5
z2x7c4v1b8n5m3k6,5
z3x6c9v2b5n8m1k4,5
z4x7c2v5b8n1m6k9,6
z5x8c1v6b9n4m7k2,6
z7,29
z9,309
zaidi,2
zdnet,1
zealand,926
zebronics,106
zeiss,566
zenbook,2063
zero,1624
zerodha,318
zerope,3
zhang,43
zillenial,36
zip,70
zone,895
zoo,61
zoom,4168
ztai,1
zuckerberg,1327
