Word,Frequency
stalled,376
stance,3060
stand,3527
standard,1684
standby,143
standing,1651
standstill,56
staple,83
star,1627
stared,20
stark,716
starmer,4104
start,3268
started,3724
starting,1305
starvation,211
starved,37
state,36164
stated,6906
statement,16200
statewide,75
stating,3913
station,3407
stationed,564
statistic,514
statue,597
status,2129
statutory,81
stay,2920
stayed,571
steadily,273
stealing,252
steel,621
steep,210
steer,153
stellar,40
stem,658
stemming,252
step,4740
stepped,1197
stepping,628
stern,376
steve,523
stick,424
stigma,94
stillborn,1
stir,139
stirred,254
stock,1079
stoke,82
stolen,618
stood,1009
stool,13
stop,4436
stopped,1283
storage,453
store,1111
storeroom,2
storm,3582
stormy,231
story,2917
strained,729
straining,146
strait,967
stranded,518
stranger,358
strategic,4246
strategically,327
strategy,3122
streak,109
stream,326
streamline,165
street,4700
strength,1453
strengthen,1690
strengthened,384
strengthening,1010
stressed,1712
stressing,457
stretch,352
stretched,117
strict,1014
stricter,434
strike,10023
striking,698
string,424
stringent,337
strip,2154
strive,112
strong,5279
stronger,911
strongest,435
strongly,1626
strongman,60
struck,2390
structural,304
structure,1262
struggle,1907
struggling,1187
stuart,36
stuck,450
student,10008
study,2821
studying,356
stunt,164
subduing,6
subject,1364
subsequently,937
subservient,25
subsidiary,168
subsiding,5
subsidised,47
subsidy,406
substantial,1634
suburb,704
suburban,146
subversion,125
succeed,446
succeeded,217
succeeds,78
success,1645
successful,1428
successfully,1098
succumbed,366
succumbing,39
sudan,789
sudanese,202
suddenly,421
suez,52
suffer,423
suffered,1629
suffering,1284
suffers,111
suggest,1859
suggested,3095
suggesting,2121
suggestion,541
suggests,1279
suicide,1555
suit,582
suk,466
sukhmandeep,1
sulawesi,145
sullivan,490
sultan,175
sum,253
summary,140
summer,1539
summit,3897
summoned,361
sun,967
sunak,2602
sunday,9998
sunni,554
superintendent,331
superiority,84
supersonic,85
supervised,59
supervision,169
supply,3201
supplying,422
support,17195
supported,2003
supporter,4960
supporting,2484
supportive,314
supposed,682
supreme,3471
surf,45
surfaced,492
surge,1356
surged,566
surgery,873
surpassing,310
surprise,1040
surrendered,121
surrey,168
surrogacy,38
surround,94
surrounding,1781
surroundings,52
survey,1104
survive,473
survivor,1173
suspect,3672
suspected,1751
suspended,1899
suspending,258
suspension,989
suspicion,767
sustainability,379
sustained,1278
sustaining,157
swap,445
swarm,85
swat,209
sweat,30
sweeping,632
swift,1382
swiftly,837
swing,698
swinging,22
switch,203
switched,164
sydney,765
syed,259
symbol,967
symbolic,453
symbolism,70
syniehubov,77
syria,4567
syrian,2796
syrsky,40
ta,256
table,822
tactic,1017
taftan,31
tahir,99
tainted,75
taisi,2
taiwan,7768
tajani,58
tak,28
taken,7238
taking,5078
taliban,4248
talk,6787
talking,1291
tall,434
tamba,28
tamir,16
tampered,23
tana,7
tanker,666
taoiseach,28
target,5415
targeted,4831
targeting,3902
tarnished,43
tattoo,235
taw,2
tax,3781
taylor,753
teach,212
teacher,1167
team,6313
teammate,29
tear,889
tech,2154
technical,1103
technically,128
technological,627
technology,4643
teenager,599
tehran,2189
tel,1066
telecommunication,432
telegram,1095
telephone,286
telephoned,4
telephonic,49
televised,597
tell,1604
telling,1028
temperature,1762
tempering,10
template,13
tense,688
tension,5788
tenure,1064
term,6454
termination,242
terrible,575
terrified,230
territorial,1237
territory,4914
terror,1941
terrorism,2445
terrorist,5475
test,2535
testimony,683
testing,889
texas,1392
text,865
thai,511
thailand,959
thammasat,8
thank,1037
thanked,567
thanks,506
thavisin,41
theory,1177
thet,13
thing,4950
think,6181
thinking,616
thit,11
thorny,50
thought,2413
thousand,5576
threat,8191
threaten,627
threatened,1632
threatening,941
threatens,442
threshold,319
throne,272
thrust,88
thumbing,15
thursday,9523
thwart,164
thwarted,178
tiantong,12
tie,4996
tieswith,2
tight,425
tiktok,1968
time,26234
timeline,465
timol,1
title,588
titled,553
tobol,14
today,4427
toe,46
tokmak,5
told,18064
tolerated,126
toll,1803
tolonews,12
tomlinson,4
tomorrow,414
tonight,289
took,9007
tool,1175
toowoomba,7
topic,977
topped,107
topping,50
toraja,4
torched,172
tore,156
torture,731
tortured,261
tory,805
total,3026
totaling,134
totalling,62
touch,700
touched,423
tough,990
tougher,283
toughest,114
tour,1217
tourism,1008
tourist,1861
tourniquet,15
touted,131
touting,28
tower,851
town,4322
township,133
track,1205
tracked,189
traction,261
trade,6121
trading,878
tradition,1252
traditional,1963
traditionally,496
traffic,1489
trafficking,1174
tragedy,1278
tragic,1313
tragically,341
trail,589
trailing,181
train,2273
trained,486
trainer,69
trajectory,249
tranche,152
transfer,1236
transferred,610
transgender,821
transient,21
transition,1581
translates,62
transparent,278
transport,1392
transported,735
transporting,283
trapped,626
travel,3669
traveled,492
traveler,300
traveling,723
travelled,470
travis,80
treat,419
treated,1100
treating,258
treatment,3219
trend,1485
trial,4082
tribal,642
tribe,392
tribute,503
tried,2043
trigger,472
triggered,1920
triggering,635
trilateral,125
trillion,1058
trip,2538
tripled,48
tripling,31
trivial,52
troop,5220
trouble,734
troubling,373
true,1293
truly,741
trump,60254
truss,230
trust,1813
trusted,314
try,1979
trying,3532
tucson,21
tuesday,9916
tumultuous,125
tun,48
tunektepe,1
turbine,20
turbojet,1
turbulence,509
turkey,1634
turmoil,720
turn,2329
turned,2564
turning,1072
turnout,466
tv,1574
twan,5
tweet,525
twice,774
twin,260
twitter,1248
type,1134
typically,1383
tyumen,6
uae,1247
uavs,188
uk,11259
ukraine,19529
ukrainian,7531
ultimate,297
ultimately,1131
unacceptable,664
unaccounted,163
unaccustomed,6
unaffiliated,30
unbearable,80
unbuilt,1
uncertain,930
uncertainty,1194
unchanged,239
unclear,1369
uncomfortably,14
uncovered,413
undergoing,536
underline,80
underlined,105
undermine,804
underneath,59
underscore,1264
underscored,691
underscoring,524
understand,1354
understandably,28
understanding,1193
underway,803
undo,55
unexpected,837
unexpectedly,258
unexploded,140
unfair,516
unfavorable,66
unfold,190
unfolded,458
unfolding,204
unfolds,89
unforgivable,46
unfortunate,278
unfounded,230
unhcr,215
unidentified,543
unified,330
uniform,328
unilaterally,148
unintentional,21
union,3925
unique,1037
unit,2342
united,16622
unity,1329
universal,307
university,8285
unknown,834
unless,859
unlike,700
unlikely,914
unmanned,287
unnamed,338
unnecessary,314
unpopular,175
unprecedented,1557
unpredictable,379
unspeakable,31
unspecified,233
unstable,182
unstoppable,29
untrue,126
unveiling,115
unverified,90
unwavering,472
upcoming,1998
update,1171
updated,720
upgrade,341
upgraded,133
upheld,273
upper,636
uprising,841
uproar,143
upset,366
uptick,194
ural,15
urban,854
urge,831
urged,4047
urgency,521
urgent,1166
urgently,287
urging,2037
usa,646
usd,1249
use,7314
used,8892
usgs,90
using,5438
usual,447
usually,739
utmost,170
utterly,139
vadim,37
vadym,30
valery,43
validated,59
valley,901
valuable,415
value,2359
vancouver,206
variation,44
variety,437
various,5059
vast,1105
vatican,615
veered,132
vegetable,216
vehicle,4638
venezuela,694
verifier,1
verify,412
verifying,60
versatile,26
version,904
versus,118
vessel,3090
vibrant,384
vice,4784
victim,5906
victor,125
victory,3660
video,9248
view,4087
viewed,679
viewing,241
viewpoint,70
vigil,170
vigilant,238
vigorous,68
village,2663
villager,242
vincent,102
violated,583
violates,226
violation,2358
violence,8070
violent,3077
viral,2273
virtual,504
visibility,245
visible,542
visibly,335
vision,1432
visit,8547
visited,1592
visiting,1105
visitor,1165
vital,1132
vladimir,2315
vocal,674
voice,2063
voiced,961
voicing,116
volatile,523
volleyball,24
volodymyr,1934
volume,302
voluntary,298
volunteer,592
vote,7929
voted,1245
voter,4443
voting,1657
vow,258
vowed,2086
vowing,464
vulnerability,424
vulnerable,1252
vyacheslav,74
wad,19
wade,113
wait,933
waiting,1174
wake,984
wale,1554
walked,528
wall,1618
wan,41
wannabe,7
want,8891
wanted,2686
wanzhao,4
war,22062
ward,272
warfare,727
warned,4871
warning,4889
warns,261
warplane,351
warship,549
washington,7221
wasting,82
watch,1747
watched,626
water,6534
waterway,343
watson,60
wave,1927
waved,169
way,7893
waziristan,259
weakened,385
weakest,48
weakness,284
wealthy,448
weapon,7034
weaponry,295
wear,632
wearing,1419
weather,3093
webb,45
website,1478
wedged,9
wednesday,9214
wee,11
week,14655
weekend,1831
weigh,271
welfare,482
wellbeing,92
went,4301
west,5605
western,4887
westfield,15
westinghouse,7
westminster,308
whatley,17
wheeled,31
whilst,1383
whisking,7
white,8237
wide,697
widely,1641
widen,62
wider,847
widespread,3189
wielding,92
wife,4659
william,3122
willing,929
wiltshire,29
win,3596
wind,2067
windscreen,15
wing,1289
winning,1005
winterton,1
wiped,131
wipeout,20
withdraw,974
withdrawal,1532
withdrawing,241
withdrew,654
withstood,15
witness,1698
witnessed,1234
witnessing,312
wo,1135
woman,15485
wonder,331
wonderful,281
woo,87
wooden,263
word,2279
worded,73
work,10518
worked,2481
worker,6350
workforce,514
working,6546
workspace,16
world,15818
worrisome,47
worse,717
worsen,194
worsened,345
worsening,343
worship,414
worshipper,206
worth,1912
worthington,1
wound,613
wounded,2359
wounding,274
wrapped,216
wreckage,258
wrecked,97
wright,93
write,356
writing,927
written,985
wrong,1349
wrongly,93
wrote,5640
wuhan,189
xi,3915
xiaomi,24
xinhua,440
xishuangbanna,6
yahya,709
yamamoto,2
yaqoob,6
yar,139
year,39641
yellow,312
yemen,1467
yeol,468
yesterday,500
yevhen,11
yield,267
yoav,558
yokochi,1
yoon,1871
york,7256
youde,2
yougov,119
young,4637
younger,1027
youngest,586
yuan,640
yum,13
yunnan,52
yuqiang,1
yusuf,50
zabihullah,81
zahedi,8
zaporizhzhia,215
zaw,54
zealand,789
zelensky,1067
zenglein,2
zero,555
zhang,483
zhanshu,1
zhao,112
zhilv,2
ziad,30
zinc,26
zionist,206
zone,2315
zulfikar,20
